timestamp	state	soc_percent	battery_voltage_v	battery_current_a	battery_temp_c	power_kw	soh_percent	battery_degradation_percent	vehicle_speed_kmph	state_refined
1/1/2026 2:53	Idle	81.761	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:53	Idle	81.76	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:54	Idle	81.76	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:54	Idle	81.76	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:54	Idle	81.76	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:54	Idle	81.759	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:54	Idle	81.759	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:54	Idle	81.759	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:55	Idle	81.759	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:55	Idle	81.758	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:55	Idle	81.758	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:55	Idle	81.758	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:55	Idle	81.758	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:55	Idle	81.758	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:56	Idle	81.757	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:56	Idle	81.757	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:56	Idle	81.757	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:56	Idle	81.757	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:56	Idle	81.756	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:56	Idle	81.756	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:57	Idle	81.756	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:57	Idle	81.756	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:57	Idle	81.756	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:57	Idle	81.755	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:57	Idle	81.755	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:57	Idle	81.755	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:58	Idle	81.755	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:58	Idle	81.754	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:58	Idle	81.754	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:58	Idle	81.754	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:58	Idle	81.754	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:58	Idle	81.753	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:59	Idle	81.753	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:59	Idle	81.753	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:59	Idle	81.753	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:59	Idle	81.753	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:59	Idle	81.752	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 2:59	Idle	81.752	391.31	-0.12	26	-0.047	94.998	5.002	0	Idle
1/1/2026 3:00	Idle	81.752	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:00	Idle	81.752	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:00	Idle	81.751	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:00	Idle	81.751	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:00	Idle	81.751	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:00	Idle	81.751	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:01	Idle	81.75	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:01	Idle	81.75	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:01	Idle	81.75	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:01	Idle	81.75	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:01	Idle	81.75	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:01	Idle	81.749	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:02	Idle	81.749	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:02	Idle	81.749	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:02	Idle	81.749	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:02	Idle	81.748	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:02	Idle	81.748	391.31	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:02	Idle	81.748	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:03	Idle	81.748	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:03	Idle	81.747	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:03	Idle	81.747	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:03	Idle	81.747	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:03	Idle	81.747	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:03	Idle	81.747	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:04	Idle	81.746	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:04	Idle	81.746	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:04	Idle	81.746	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:04	Idle	81.746	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:04	Idle	81.745	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:04	Idle	81.745	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:05	Idle	81.745	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:05	Idle	81.745	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:05	Idle	81.744	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:05	Idle	81.744	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:05	Idle	81.744	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:05	Idle	81.744	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:06	Idle	81.744	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:06	Idle	81.743	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:06	Idle	81.743	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:06	Idle	81.743	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:06	Idle	81.743	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:06	Idle	81.742	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:07	Idle	81.742	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:07	Idle	81.742	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:07	Idle	81.742	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:07	Idle	81.741	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:07	Idle	81.741	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:07	Idle	81.741	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:08	Idle	81.741	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:08	Idle	81.741	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:08	Idle	81.74	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:08	Idle	81.74	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:08	Idle	81.74	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:08	Idle	81.74	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:09	Idle	81.739	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:09	Idle	81.739	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:09	Idle	81.739	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:09	Idle	81.739	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:09	Idle	81.739	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:09	Idle	81.738	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:10	Idle	81.738	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:10	Idle	81.738	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:10	Idle	81.738	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:10	Idle	81.737	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:10	Idle	81.737	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:10	Idle	81.737	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:11	Idle	81.737	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:11	Idle	81.736	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:11	Idle	81.736	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:11	Idle	81.736	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:11	Idle	81.736	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:11	Idle	81.736	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:12	Idle	81.735	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:12	Idle	81.735	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:12	Idle	81.735	391.3	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:12	Idle	81.735	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:12	Idle	81.734	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:12	Idle	81.734	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:13	Idle	81.734	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:13	Idle	81.734	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:13	Idle	81.733	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:13	Idle	81.733	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:13	Idle	81.733	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:13	Idle	81.733	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:14	Idle	81.733	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:14	Idle	81.732	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:14	Idle	81.732	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:14	Idle	81.732	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:14	Idle	81.732	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:14	Idle	81.731	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:15	Idle	81.731	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:15	Idle	81.731	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:15	Idle	81.731	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:15	Idle	81.73	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:15	Idle	81.73	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:15	Idle	81.73	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:16	Idle	81.73	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:16	Idle	81.73	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:16	Idle	81.729	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:16	Idle	81.729	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:16	Idle	81.729	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:16	Idle	81.729	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:17	Idle	81.728	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:17	Idle	81.728	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:17	Idle	81.728	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:17	Idle	81.728	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:17	Idle	81.727	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:17	Idle	81.727	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:18	Idle	81.727	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:18	Idle	81.727	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:18	Idle	81.727	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:18	Idle	81.726	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:18	Idle	81.726	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:18	Idle	81.726	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:19	Idle	81.726	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:19	Idle	81.725	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:19	Idle	81.725	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:19	Idle	81.725	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:19	Idle	81.725	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:19	Idle	81.724	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:20	Idle	81.724	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:20	Idle	81.724	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:20	Idle	81.724	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:20	Idle	81.724	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:20	Idle	81.723	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:20	Idle	81.723	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:21	Idle	81.723	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:21	Idle	81.723	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:21	Idle	81.722	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:21	Idle	81.722	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:21	Idle	81.722	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:21	Idle	81.722	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:22	Idle	81.721	391.29	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:22	Idle	81.721	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:22	Idle	81.721	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:22	Idle	81.721	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:22	Idle	81.721	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:22	Idle	81.72	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:23	Idle	81.72	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:23	Idle	81.72	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:23	Idle	81.72	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:23	Idle	81.719	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:23	Idle	81.719	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:23	Idle	81.719	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:24	Idle	81.719	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:24	Idle	81.719	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:24	Idle	81.718	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:24	Idle	81.718	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:24	Idle	81.718	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:24	Idle	81.718	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:25	Idle	81.717	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:25	Idle	81.717	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:25	Idle	81.717	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:25	Idle	81.717	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:25	Idle	81.716	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:25	Idle	81.716	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:26	Idle	81.716	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:26	Idle	81.716	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:26	Idle	81.716	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:26	Idle	81.715	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:26	Idle	81.715	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:26	Idle	81.715	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:27	Idle	81.715	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:27	Idle	81.714	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:27	Idle	81.714	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:27	Idle	81.714	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:27	Idle	81.714	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:27	Idle	81.713	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:28	Idle	81.713	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:28	Idle	81.713	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:28	Idle	81.713	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:28	Idle	81.713	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:28	Idle	81.712	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:28	Idle	81.712	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:29	Idle	81.712	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:29	Idle	81.712	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:29	Idle	81.711	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:29	Idle	81.711	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:29	Idle	81.711	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:29	Idle	81.711	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:30	Idle	81.71	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:30	Idle	81.71	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:30	Idle	81.71	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:30	Idle	81.71	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:30	Idle	81.71	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:30	Idle	81.709	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:31	Idle	81.709	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:31	Idle	81.709	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:31	Idle	81.709	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:31	Idle	81.708	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:31	Idle	81.708	391.28	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:31	Idle	81.708	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:32	Idle	81.708	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:32	Idle	81.707	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:32	Idle	81.707	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:32	Idle	81.707	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:32	Idle	81.707	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:32	Idle	81.707	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:33	Idle	81.706	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:33	Idle	81.706	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:33	Idle	81.706	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:33	Idle	81.706	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:33	Idle	81.705	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:33	Idle	81.705	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:34	Idle	81.705	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:34	Idle	81.705	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:34	Idle	81.704	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:34	Idle	81.704	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:34	Idle	81.704	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:34	Idle	81.704	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:35	Idle	81.704	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:35	Idle	81.703	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:35	Idle	81.703	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:35	Idle	81.703	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:35	Idle	81.703	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:35	Idle	81.702	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:36	Idle	81.702	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:36	Idle	81.702	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:36	Idle	81.702	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:36	Idle	81.702	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:36	Idle	81.701	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:36	Idle	81.701	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:37	Idle	81.701	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:37	Idle	81.701	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:37	Idle	81.7	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:37	Idle	81.7	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:37	Idle	81.7	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:37	Idle	81.7	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:38	Idle	81.699	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:38	Idle	81.699	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:38	Idle	81.699	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:38	Idle	81.699	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:38	Idle	81.699	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:38	Idle	81.698	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:39	Idle	81.698	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:39	Idle	81.698	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:39	Idle	81.698	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:39	Idle	81.697	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:39	Idle	81.697	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:39	Idle	81.697	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:40	Idle	81.697	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:40	Idle	81.696	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:40	Idle	81.696	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:40	Idle	81.696	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:40	Idle	81.696	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
1/1/2026 3:40	Idle	81.696	391.27	-0.12	26	-0.047	94.997	5.003	0	Idle
