timestamp,state_refined,state,soh_percent,battery_degradation_percent,soc_percent,vehicle_speed_kmph,battery_current_a,battery_voltage_v,battery_temp_c,power_kw
2026-01-01 02:10:50,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:11:00,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:11:10,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:11:20,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:11:30,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:11:40,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:11:50,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:12:00,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:12:10,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:12:20,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:12:30,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:12:40,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:12:50,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:13:00,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:13:10,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:13:20,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:13:30,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:13:40,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:13:50,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:14:00,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:14:10,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:14:20,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:14:30,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:14:40,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:14:50,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:15:00,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:15:10,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:15:20,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:15:30,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:15:40,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:15:50,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:16:00,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:16:10,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:16:20,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:16:30,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:16:40,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:16:50,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:17:00,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:17:10,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:17:20,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:17:30,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:17:40,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:17:50,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:18:00,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:18:10,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:18:20,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:18:30,Idle,Idle,100,0,79.984,0,-0.1,395,25,-0.04
2026-01-01 02:18:40,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:18:50,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:19:00,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:19:10,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:19:20,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:19:30,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:19:40,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:19:50,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:20:00,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:20:10,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:20:20,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:20:30,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:20:40,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:20:50,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:21:00,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:21:10,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:21:20,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:21:30,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:21:40,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:21:50,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:22:00,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:22:10,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:22:20,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:22:30,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:22:40,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:22:50,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:23:00,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:23:10,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:23:20,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:23:30,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:23:40,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:23:50,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:24:00,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:24:10,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:24:20,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:24:30,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:24:40,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:24:50,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:25:00,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:25:10,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:25:20,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:25:30,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:25:40,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:25:50,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:26:00,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:26:10,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:26:20,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:26:30,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:26:40,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:26:50,Idle,Idle,100,0,79.983,0,-0.1,395,25,-0.04
2026-01-01 02:27:00,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:27:10,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:27:20,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:27:30,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:27:40,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:27:50,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:28:00,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:28:10,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:28:20,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:28:30,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:28:40,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:28:50,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:29:00,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:29:10,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:29:20,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:29:30,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:29:40,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:29:50,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:30:00,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:30:10,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:30:20,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:30:30,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:30:40,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:30:50,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:31:00,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:31:10,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:31:20,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:31:30,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:31:40,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:31:50,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:32:00,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:32:10,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:32:20,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:32:30,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:32:40,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:32:50,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:33:00,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:33:10,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:33:20,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:33:30,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:33:40,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:33:50,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:34:00,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:34:10,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:34:20,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:34:30,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:34:40,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:34:50,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:35:00,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:35:10,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:35:20,Idle,Idle,100,0,79.982,0,-0.1,395,25,-0.04
2026-01-01 02:35:30,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:35:40,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:35:50,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:36:00,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:36:10,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:36:20,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:36:30,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:36:40,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:36:50,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:37:00,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:37:10,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:37:20,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:37:30,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:37:40,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:37:50,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:38:00,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:38:10,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:38:20,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:38:30,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:38:40,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:38:50,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:39:00,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:39:10,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:39:20,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:39:30,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:39:40,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:39:50,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:40:00,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:40:10,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:40:20,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:40:30,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:40:40,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:40:50,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:41:00,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:41:10,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:41:20,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:41:30,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:41:40,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:41:50,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:42:00,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:42:10,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:42:20,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:42:30,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:42:40,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:42:50,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:43:00,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:43:10,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:43:20,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:43:30,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:43:40,Idle,Idle,100,0,79.981,0,-0.1,395,25,-0.04
2026-01-01 02:43:50,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:44:00,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:44:10,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:44:20,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:44:30,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:44:40,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:44:50,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:45:00,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:45:10,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:45:20,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:45:30,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:45:40,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:45:50,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:46:00,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:46:10,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:46:20,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:46:30,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:46:40,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:46:50,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:47:00,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:47:10,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:47:20,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:47:30,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:47:40,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:47:50,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:48:00,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:48:10,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:48:20,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:48:30,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:48:40,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:48:50,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:49:00,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:49:10,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:49:20,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:49:30,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:49:40,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:49:50,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:50:00,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:50:10,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:50:20,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:50:30,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:50:40,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:50:50,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:51:00,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:51:10,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:51:20,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:51:30,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:51:40,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:51:50,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:52:00,Idle,Idle,100,0,79.98,0,-0.1,395,25,-0.04
2026-01-01 02:52:10,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:52:20,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:52:30,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:52:40,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:52:50,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:53:00,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:53:10,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:53:20,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:53:30,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:53:40,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:53:50,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:54:00,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:54:10,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:54:20,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:54:30,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:54:40,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:54:50,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:55:00,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:55:10,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:55:20,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:55:30,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:55:40,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:55:50,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:56:00,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:56:10,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:56:20,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:56:30,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:56:40,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:56:50,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:57:00,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:57:10,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:57:20,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:57:30,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:57:40,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:57:50,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:58:00,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:58:10,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:58:20,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:58:30,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:58:40,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:58:50,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:59:00,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:59:10,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:59:20,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:59:30,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:59:40,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 02:59:50,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 03:00:00,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 03:00:10,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 03:00:20,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 03:00:30,Idle,Idle,100,0,79.979,0,-0.1,395,25,-0.04
2026-01-01 03:00:40,Idle,Idle,100,0,79.978,0,-0.1,395,25,-0.04
2026-01-01 03:00:50,Idle,Idle,100,0,79.978,0,-0.1,395,25,-0.04
2026-01-01 03:01:00,Idle,Idle,100,0,79.978,0,-0.1,395,25,-0.04
2026-01-01 03:01:10,Idle,Idle,100,0,79.978,0,-0.1,395,25,-0.04
2026-01-01 03:01:20,Idle,Idle,100,0,79.978,0,-0.1,395,25,-0.04
2026-01-01 03:01:30,Idle,Idle,100,0,79.978,0,-0.1,395,25,-0.04
2026-01-01 03:01:40,Idle,Idle,100,0,79.978,0,-0.1,395,25,-0.04
2026-01-01 03:01:50,Idle,Idle,100,0,79.978,0,-0.1,395,25,-0.04
2026-01-01 03:02:00,Idle,Idle,100,0,79.978,0,-0.1,395,25,-0.04
2026-01-01 03:02:10,Idle,Idle,100,0,79.978,0,-0.1,395,25,-0.04
